table_name,date,o,h,l,c,v,a
1000001,20200611,2939.79,2952.65,2912.19,2920.9,23372.29,28902326.272
1000001,20200612,2876.8,2930.26,2872.62,2919.74,23600.86,27432171.9296
1000001,20200615,2908.28,2922.54,2890.03,2890.03,24320.5,29336154.9312
1000001,20200616,2912.83,2931.78,2909.13,2931.75,22331.31,27094856.4992
1000001,20200617,2932.67,2936.62,2919.04,2935.87,23465.44,27800711.9872
1000001,20200618,2929.88,2942.9,2920.11,2939.32,25869.14,28936771.9936
1000001,20200619,2938.79,2973.32,2935.82,2967.63,26431.4,31908911.5136
1000001,20200622,2966.9,2983.44,2959.04,2965.27,26788.38,34602873.6512
1000001,20200623,2960.89,2972.4,2949.85,2970.62,22521.22,30537875.456
1000001,20200624,2972.98,2982.94,2971.22,2979.55,21320.07,29700879.1552
1000001,20200629,2973.08,2977.91,2951.77,2961.52,22062.27,29388600.1152
1000001,20200630,2965.11,2990.83,2965.11,2984.67,21495.72,29731232.1536
1000001,20200701,2991.18,3026.19,2984.98,3025.98,27331.31,36988380.7744
1000001,20200702,3023.72,3092.44,3021.67,3090.57,39112.8,47821648.6912
1000001,20200703,3104.0,3152.81,3104.0,3152.81,45879.39,53548934.7584
1000001,20200706,3187.84,3337.27,3187.84,3332.88,64387.89,72415366.3488
1000001,20200707,3380.95,3407.08,3336.24,3345.34,65784.02,79363840.4096
1000001,20200708,3337.55,3421.53,3327.71,3403.44,58708.17,69680765.3376
1000001,20200709,3403.48,3456.97,3393.64,3450.59,62000.18,75140680.9088
1000001,20200710,3418.93,3433.11,3372.51,3383.32,55612.0,70319754.4448
1000001,20200713,3379.39,3458.79,3369.04,3443.29,55800.69,71739703.296
1000001,20200714,3435.02,3451.22,3366.08,3414.62,54321.15,70732703.3344
1000001,20200715,3422.08,3432.45,3345.75,3361.3,49203.05,67472739.5328
1000001,20200716,3356.36,3373.53,3209.73,3210.1,49061.31,67946833.5104
1000001,20200717,3214.4,3252.78,3181.27,3214.13,35965.24,48653611.8272
1000001,20200720,3243.91,3314.15,3220.68,3314.15,41855.53,54404566.2208
1000001,20200721,3330.55,3336.68,3300.57,3320.89,35925.2,48886218.752
1000001,20200722,3315.18,3381.98,3311.79,3333.16,39333.53,54057703.8336
1000001,20200723,3306.15,3336.3,3257.83,3325.11,40704.25,54688707.3792
1000001,20200724,3310.65,3319.13,3184.96,3196.77,42705.4,58431183.2576
1000001,20200727,3210.39,3221.98,3174.66,3205.23,29931.9,40223191.8592
1000001,20200728,3226.13,3245.3,3208.49,3227.96,28937.79,38987369.6768
1000001,20200729,3221.99,3294.55,3209.99,3294.55,32492.41,45309440.8192
1000001,20200730,3299.57,3312.45,3282.16,3286.82,34070.41,47697398.9888
1000001,20200731,3280.8,3333.79,3261.61,3310.01,35375.9,49577803.776
1000001,20200803,3332.18,3368.1,3327.68,3367.97,40746.09,57243074.56
1000001,20200804,3376.44,3391.07,3352.5,3371.69,44232.86,60494217.216
1000001,20200805,3363.33,3383.64,3333.88,3377.56,38582.3,52651504.4352
1000001,20200806,3380.76,3392.7,3334.33,3386.46,41530.25,57048825.856
1000001,20200807,3370.59,3374.13,3307.71,3354.04,40392.96,56143563.9808
1000001,20200810,3341.53,3399.93,3335.04,3379.25,38137.96,52708392.96
1000001,20200811,3379.49,3409.06,3336.09,3340.29,40045.27,51402076.9792
1000001,20200812,3327.49,3335.73,3263.27,3319.27,37832.9,48073123.4304
1000001,20200813,3328.18,3338.15,3309.46,3320.73,32429.13,38716227.584
1000001,20200814,3315.67,3362.03,3302.74,3360.1,30599.84,36746742.9888
1000001,20200817,3373.9,3450.9,3369.37,3438.8,43459.83,53742508.4416
1000001,20200818,3441.93,3456.72,3432.64,3451.09,38072.93,49305216.6144
1000001,20200819,3444.56,3454.46,3406.16,3408.13,40572.22,49826214.7072
1000001,20200820,3385.96,3394.56,3352.78,3363.9,33560.1,40181553.5616
1000001,20200821,3380.23,3393.92,3358.0,3380.68,28748.83,36128174.8992
1000001,20200824,3391.11,3396.57,3368.03,3385.64,26622.78,34568339.456
1000001,20200825,3392.88,3408.87,3364.16,3373.58,27711.34,35599777.792
1000001,20200826,3371.81,3382.6,3320.14,3329.74,29445.1,38192889.856
1000001,20200827,3333.49,3351.83,3312.99,3350.11,23709.94,31715337.8304
1000001,20200828,3346.29,3405.88,3339.65,3403.81,27132.55,37936703.0784
1000001,20200831,3416.55,3442.74,3395.47,3395.68,32347.39,43693011.7632
1000001,20200901,3389.74,3410.61,3381.71,3410.61,24699.92,32685096.96
1000001,20200902,3420.47,3421.4,3377.21,3404.8,26154.63,34563899.392
1000001,20200903,3404.03,3425.63,3374.26,3384.98,25534.63,35070656.512
1000001,20200904,3336.41,3360.11,3328.55,3355.37,22163.66,30817966.4896
1000001,20200907,3349.92,3368.24,3285.63,3292.59,26061.66,35772645.376
1000001,20200908,3301.22,3324.39,3276.44,3316.42,27106.63,32022990.0288
1000001,20200909,3281.0,3289.61,3238.56,3254.63,35150.97,34105452.1344
1000001,20200910,3282.23,3285.47,3227.64,3234.82,31247.28,30967673.6512
1000001,20200911,3225.78,3262.5,3220.54,3260.35,22169.88,25484499.3536
1000001,20200914,3275.92,3283.53,3261.15,3278.81,21392.41,26921992.192
1000001,20200915,3277.13,3297.69,3263.75,3295.68,19768.44,25176386.7648
1000001,20200916,3293.17,3302.46,3271.08,3283.92,20044.34,24227089.6128
1000001,20200917,3277.32,3290.41,3248.5,3270.44,20293.2,27931105.6896
1000001,20200918,3270.91,3338.32,3268.53,3338.09,25626.08,33702589.2352
1000001,20200921,3348.9,3350.59,3313.07,3316.94,21650.31,28769130.9056
1000001,20200922,3290.67,3320.23,3265.7,3274.3,21401.51,26911329.4848
1000001,20200923,3278.84,3289.76,3264.89,3279.71,16917.81,24074243.2768
1000001,20200924,3262.88,3265.35,3221.24,3223.18,20673.6,25825992.704
1000001,20200925,3234.37,3239.47,3208.04,3219.42,16482.24,22067447.3984
1000001,20200928,3224.98,3238.18,3210.89,3217.53,15598.28,20967238.8608
1000001,20200929,3231.86,3242.79,3219.79,3224.36,15134.99,20730781.696
1000001,20200930,3232.71,3244.91,3202.34,3218.05,15350.45,20576285.4912
1000001,20201009,3262.61,3280.51,3260.19,3272.08,18832.56,26417104.4864
1000001,20201012,3287.33,3359.15,3286.11,3358.47,25962.24,35570011.3408
1000001,20201013,3353.12,3361.83,3334.5,3359.75,20492.61,28850582.3232
1000001,20201014,3353.62,3353.62,3332.96,3340.78,19865.94,28115999.1296
1000001,20201015,3342.92,3354.58,3330.0,3332.18,19103.13,26384867.328
1000001,20201016,3334.46,3348.95,3319.11,3336.36,19429.54,25344802.816
1000001,20201019,3351.1,3371.09,3307.84,3312.67,21230.35,28388278.272
1000001,20201020,3307.15,3328.1,3293.77,3328.1,16508.48,22782337.024
1000001,20201021,3332.15,3332.15,3304.17,3325.02,17763.21,24684814.336
1000001,20201022,3315.82,3320.88,3281.37,3312.5,16595.0,23642824.704
1000001,20201023,3308.16,3326.05,3276.62,3278.0,17420.9,24991288.5248
1000001,20201026,3258.7,3264.45,3226.6,3251.12,16773.18,23546247.5776
1000001,20201027,3240.74,3258.34,3235.54,3254.32,14911.56,21748742.5536
1000001,20201028,3256.22,3275.87,3238.38,3269.24,17318.2,25621345.0752
1000001,20201029,3235.76,3289.77,3231.12,3272.73,18470.36,27860566.016
1000001,20201030,3278.63,3279.86,3219.42,3224.53,23018.88,32891725.4144
1000001,20201102,3228.72,3242.8,3209.91,3225.12,22677.91,32532188.3648
1000001,20201103,3239.81,3278.38,3237.85,3271.07,21529.79,30373016.3712
1000001,20201104,3273.43,3286.62,3254.11,3277.44,18851.41,27072384.2048
1000001,20201105,3305.58,3320.41,3291.6,3320.13,22680.15,31629269.4016
1000001,20201106,3326.46,3326.46,3292.15,3312.16,23486.41,32548506.8288
1000001,20201109,3329.43,3380.82,3329.43,3373.73,31021.98,42994892.8
1000001,20201110,3387.62,3387.62,3346.17,3360.15,27870.11,39000840.6016
1000001,20201111,3354.02,3365.84,3339.04,3342.2,27120.47,35580205.4656
1000001,20201112,3344.46,3350.29,3329.49,3338.68,21650.13,28692742.144
1000001,20201113,3327.23,3327.23,3291.64,3310.1,22789.84,30152795.7504
1000001,20201116,3325.62,3346.97,3313.65,3346.97,27959.38,33375059.968
1000001,20201117,3347.15,3347.7,3323.95,3339.9,28363.25,35362337.5872
1000001,20201118,3337.33,3358.89,3333.99,3347.3,28753.13,35874537.472
1000001,20201119,3339.09,3367.33,3330.45,3363.09,25326.3,31952017.8176
1000001,20201120,3359.6,3380.15,3356.31,3377.73,26127.12,31265980.416
1000001,20201123,3384.1,3431.65,3377.99,3414.49,37387.2,43150435.9424
1000001,20201124,3407.41,3413.93,3396.24,3402.82,30099.41,35950578.8928
1000001,20201125,3417.52,3423.49,3362.33,3362.33,32211.02,38347777.6384
1000001,20201126,3360.06,3371.45,3344.28,3369.73,25588.68,31730863.3088
1000001,20201127,3373.84,3408.31,3364.49,3408.31,28064.99,32606955.1104
1000001,20201130,3418.16,3456.74,3391.76,3391.76,38499.0,45450058.1376
1000001,20201201,3388.99,3457.64,3386.91,3451.94,31618.9,38525075.456
1000001,20201202,3453.52,3465.73,3435.87,3449.38,31281.11,38334083.8912
1000001,20201203,3448.54,3452.16,3428.8,3442.14,29845.99,35242229.76
1000001,20201204,3436.73,3448.4,3417.05,3444.58,25627.67,32939320.9344
1000001,20201207,3446.65,3449.58,3414.31,3416.6,25452.25,33683678.8224
1000001,20201208,3417.69,3428.66,3403.03,3410.18,22690.73,30463501.9264
1000001,20201209,3416.08,3422.54,3371.92,3371.96,26074.74,33931781.7344
1000001,20201210,3365.73,3384.89,3357.75,3373.28,24730.83,32161634.7136
1000001,20201211,3381.01,3383.18,3325.17,3347.19,29861.72,37984881.8688
1000001,20201214,3349.53,3371.13,3338.63,3369.12,23980.79,31622912.4096
1000001,20201215,3366.58,3373.56,3348.42,3367.23,22566.74,31528973.1072
1000001,20201216,3371.26,3378.66,3359.17,3366.98,22081.4,30882339.2256
1000001,20201217,3367.28,3406.15,3354.01,3404.87,27546.36,36474047.6928
1000001,20201218,3400.49,3413.81,3382.75,3394.9,28099.26,35402737.2544
1000001,20201221,3394.39,3423.61,3381.12,3420.57,28375.98,38389894.3488
1000001,20201222,3410.97,3415.75,3353.86,3356.78,32303.77,43219956.5312
1000001,20201223,3362.47,3394.21,3360.2,3382.32,29952.35,41325477.888
1000001,20201224,3382.19,3394.07,3354.02,3363.11,27504.44,36332113.1008
1000001,20201225,3351.79,3397.01,3348.35,3396.56,29454.69,35909445.2224
1000001,20201228,3396.36,3412.52,3383.65,3397.29,31618.15,39815997.0304
1000001,20201229,3399.29,3407.09,3376.09,3379.04,31176.92,38210256.896
1000001,20201230,3375.01,3414.45,3374.42,3414.45,29102.35,37754234.4704
1000001,20201231,3419.73,3474.92,3419.73,3473.07,33567.39,45048230.7072
1000001,20210104,3474.68,3511.66,3457.21,3502.96,38079.08,52336771.072
1000001,20210105,3492.19,3528.68,3484.72,3528.68,40799.59,56801945.1904
1000001,20210106,3530.91,3556.8,3513.13,3550.88,37023.09,52179953.2544
1000001,20210107,3552.91,3576.2,3526.62,3576.2,40534.82,54570962.1248
1000001,20210108,3577.69,3588.06,3544.89,3570.11,34555.79,50217081.2416
1000001,20210111,3571.32,3597.7,3516.99,3531.5,36247.92,52689593.9584
1000001,20210112,3518.01,3608.34,3517.47,3608.34,32340.62,48577118.208
1000001,20210113,3613.28,3622.35,3575.59,3598.65,38812.78,55485346.6112
1000001,20210114,3584.93,3599.06,3559.6,3565.9,34766.68,51132511.0272
1000001,20210115,3566.28,3589.27,3533.79,3566.38,32461.27,48034378.5472
1000001,20210118,3554.8,3608.77,3544.26,3596.22,30165.26,45174069.6576
1000001,20210119,3596.36,3603.15,3553.02,3566.38,32343.95,46740258.816
1000001,20210120,3564.12,3589.96,3556.44,3583.09,27227.17,39714475.2128
1000001,20210121,3590.92,3636.24,3585.8,3621.26,32746.7,46985524.0192
1000001,20210122,3616.54,3616.54,3585.03,3606.75,32446.31,48545218.56
1000001,20210125,3605.36,3637.1,3591.02,3624.24,32734.11,52725733.7856
1000001,20210126,3610.97,3610.97,3564.74,3569.43,27813.99,43632666.2144
1000001,20210127,3567.55,3578.8,3546.49,3573.34,26410.72,39627040.3584
1000001,20210128,3534.67,3549.54,3496.88,3505.18,27086.25,39157438.8736
1000001,20210129,3521.72,3531.6,3446.55,3483.07,29366.27,41652862.976
1000001,20210201,3477.17,3506.39,3469.88,3505.28,27756.79,37147305.5744
1000001,20210202,3510.81,3535.5,3495.57,3533.68,26454.06,38412786.0736
1000001,20210203,3531.15,3544.01,3508.51,3517.31,29735.17,41373148.7744
1000001,20210204,3503.78,3524.72,3465.77,3501.86,29883.49,41874256.6912
1000001,20210205,3509.49,3536.54,3492.96,3496.33,29014.62,39739192.1152
1000001,20210208,3504.56,3542.21,3492.13,3532.45,24979.96,35918731.6736
1000001,20210209,3539.77,3604.01,3528.68,3603.49,25382.18,37156798.464
1000001,20210210,3612.61,3662.77,3612.51,3655.09,25794.08,39264337.92
1000001,20210218,3721.09,3731.69,3663.66,3675.36,34030.91,48354656.256
1000001,20210219,3661.78,3699.65,3634.02,3696.17,36105.98,48499018.9568
1000001,20210222,3707.19,3717.27,3642.44,3642.44,48882.15,59932311.552
1000001,20210223,3617.7,3672.15,3617.7,3636.36,39887.32,47963180.2368
1000001,20210224,3638.94,3645.65,3531.59,3564.08,36215.9,48443041.3824
1000001,20210225,3595.54,3608.56,3568.47,3585.05,36623.23,44473502.9248
1000001,20210226,3514.56,3550.41,3500.7,3509.08,33328.01,42448591.2576
1000001,20210301,3531.48,3552.57,3511.99,3551.4,31548.75,40247705.6
1000001,20210302,3566.85,3566.85,3485.36,3508.59,33983.05,42768046.4896
1000001,20210303,3500.16,3577.62,3498.72,3576.9,34765.68,41549034.2912
1000001,20210304,3546.64,3552.2,3487.38,3503.49,39361.61,46223373.1072
1000001,20210305,3463.31,3523.57,3456.67,3501.99,35640.92,40884990.7712
1000001,20210308,3524.98,3542.3,3421.22,3421.41,38704.8,45385921.3312
1000001,20210309,3415.34,3429.15,3328.31,3359.29,40765.25,45619619.4304
1000001,20210310,3389.84,3397.03,3354.82,3357.74,29974.92,33957170.3808
1000001,20210311,3369.9,3436.83,3369.9,3436.83,32211.2,36980536.1152
1000001,20210312,3447.2,3454.51,3417.24,3453.08,35802.7,38196428.8
1000001,20210315,3441.88,3457.49,3392.51,3419.95,36781.33,38164650.3936
1000001,20210316,3424.65,3448.88,3406.17,3446.73,31666.87,33238849.9456
1000001,20210317,3435.73,3454.06,3410.28,3445.55,28005.98,30663045.9392
1000001,20210318,3449.64,3478.14,3449.38,3463.07,28440.39,31652918.0672
1000001,20210319,3423.87,3439.52,3389.29,3404.66,30916.17,33999228.1088
1000001,20210322,3406.12,3443.66,3404.23,3443.44,31255.91,33253503.7952
1000001,20210323,3445.34,3445.42,3390.05,3411.51,32638.94,34347715.7888
1000001,20210324,3394.13,3415.3,3362.18,3367.06,31739.87,34480003.4816
1000001,20210325,3355.07,3382.23,3344.97,3363.59,27067.61,29022345.6256
1000001,20210326,3373.32,3423.22,3373.32,3418.33,27461.5,32240861.184
1000001,20210329,3429.63,3449.83,3409.89,3435.3,28482.42,32794411.008
1000001,20210330,3432.53,3457.63,3423.32,3456.68,28542.31,33162566.0416
1000001,20210331,3452.21,3452.21,3420.83,3441.91,28304.93,31417411.1744
1000001,20210401,3444.81,3470.03,3438.83,3466.33,27524.43,29265192.5504
1000001,20210402,3472.63,3487.59,3462.83,3484.39,26265.49,31795321.2416
1000001,20210406,3491.63,3493.28,3471.76,3482.97,23474.67,28632966.7584
1000001,20210407,3483.42,3483.42,3453.19,3479.63,29578.7,32365097.7792
1000001,20210408,3467.49,3495.91,3459.32,3482.55,33175.53,34801133.1584
1000001,20210409,3475.44,3475.45,3442.14,3450.68,28008.52,30642221.8752
1000001,20210412,3445.97,3456.16,3403.9,3412.95,30957.72,33889032.6016
1000001,20210413,3411.29,3425.39,3387.9,3396.47,27062.61,29053986.4064
1000001,20210414,3397.02,3420.03,3392.98,3416.72,23324.23,26901007.5648
1000001,20210415,3409.61,3409.61,3373.09,3398.99,23400.51,27256920.4736
1000001,20210416,3407.19,3432.63,3394.13,3426.62,25857.97,29595110.6048
1000001,20210419,3427.55,3479.01,3414.36,3477.55,30273.58,36847245.7216
1000001,20210420,3467.15,3494.3,3463.46,3472.94,28530.01,35898277.888
1000001,20210421,3456.3,3481.25,3450.11,3472.93,25377.79,32391413.76
1000001,20210422,3482.83,3485.36,3456.32,3465.11,25111.45,31708102.656
1000001,20210423,3462.09,3482.36,3456.33,3474.17,24936.04,32301593.3952
1000001,20210426,3484.11,3497.12,3438.57,3441.17,27697.08,38816166.7072
1000001,20210427,3440.09,3443.85,3417.26,3442.61,25303.24,32704600.4736
1000001,20210428,3432.16,3457.07,3423.33,3457.07,24738.11,34966919.5776
1000001,20210429,3458.08,3478.23,3447.59,3474.9,27663.14,37161159.8848
1000001,20210430,3468.3,3469.09,3426.9,3446.86,31266.04,40144234.0864
1000001,20210506,3446.07,3471.24,3426.85,3441.28,31042.42,40052516.4544
1000001,20210507,3446.41,3457.89,3416.78,3418.87,35378.54,41107885.2608
1000001,20210510,3423.59,3429.74,3401.93,3427.99,37417.09,39971756.4416
1000001,20210511,3406.6,3448.1,3384.7,3441.85,35093.41,39032628.8384
1000001,20210512,3429.75,3466.37,3428.39,3462.75,31144.45,34386041.2416
1000001,20210513,3432.14,3448.02,3418.38,3429.54,31932.53,35637690.368
1000001,20210514,3436.09,3490.64,3422.57,3490.38,33698.23,41111692.9024
1000001,20210517,3490.41,3530.51,3490.14,3517.62,32213.6,42447677.0304
1000001,20210518,3520.65,3529.01,3510.86,3529.01,27130.86,33602876.2112
1000001,20210519,3521.11,3521.11,3503.82,3510.96,27832.11,34997315.1744
1000001,20210520,3500.88,3517.74,3486.07,3506.94,32600.93,39035532.0832
1000001,20210521,3510.84,3518.38,3479.67,3486.56,28382.63,35602592.5632
1000001,20210524,3486.27,3498.3,3469.87,3497.28,28950.92,36718162.7392
1000001,20210525,3502.54,3584.58,3502.44,3581.34,34124.11,47221352.0384
1000001,20210526,3586.84,3603.49,3585.37,3593.36,34198.03,45583125.7088
1000001,20210527,3585.73,3626.36,3579.26,3608.85,30955.15,42900422.656
1000001,20210528,3610.77,3622.18,3582.36,3600.78,34920.88,45244504.4736
1000001,20210531,3600.07,3615.66,3580.65,3615.48,33152.38,44969436.7744
1000001,20210601,3608.6,3626.07,3581.91,3624.71,35281.14,47166311.6288
1000001,20210602,3626.33,3629.29,3584.6,3597.14,34855.84,45467805.2864
1000001,20210603,3595.42,3618.51,3584.21,3584.21,35423.3,44350652.416
1000001,20210604,3565.47,3618.8,3561.89,3591.84,33089.3,43528051.0976
1000001,20210607,3597.14,3600.38,3581.9,3599.54,30371.87,43221994.7008
1000001,20210608,3598.75,3621.52,3563.25,3580.11,30449.15,44316180.48
1000001,20210609,3576.8,3598.71,3572.64,3591.4,29832.33,40323632.3328
1000001,20210610,3587.53,3624.34,3584.13,3610.86,31817.48,44211729.2032
1000001,20210611,3614.11,3614.4,3587.15,3589.75,36055.5,49537269.76
1000001,20210615,3587.47,3592.95,3547.19,3556.56,34916.86,44471920.2304
1000001,20210616,3556.71,3561.09,3513.56,3518.33,31259.73,41060931.9936
1000001,20210617,3508.32,3534.2,3507.35,3525.6,27722.99,38876102.656
1000001,20210618,3520.5,3535.62,3503.18,3525.1,29670.86,44629740.7488
1000001,20210621,3515.5,3540.3,3504.01,3529.18,28089.83,42656278.1184
1000001,20210622,3539.79,3560.19,3536.81,3557.41,30753.64,43709225.3696
1000001,20210623,3559.4,3577.47,3549.85,3566.22,31070.95,47034764.4928
1000001,20210624,3568.58,3570.49,3548.82,3566.65,33544.08,46127359.5904
1000001,20210625,3567.38,3614.3,3564.52,3607.56,34608.78,48389898.24
1000001,20210628,3612.25,3614.36,3594.22,3606.37,32127.5,45602960.1792
1000001,20210629,3601.68,3601.83,3570.53,3573.18,30607.12,44089871.5648
1000001,20210630,3572.62,3594.12,3569.5,3591.2,26816.28,41469837.312
1000001,20210701,3600.55,3607.7,3573.94,3588.78,29188.32,45063903.6416
1000001,20210702,3569.89,3569.89,3514.34,3518.76,29194.55,45226318.2336
1000001,20210705,3516.92,3534.32,3510.58,3534.32,28809.48,44543193.9072
1000001,20210706,3533.13,3538.35,3496.93,3530.26,31407.02,49288691.712
1000001,20210707,3508.59,3557.88,3504.47,3553.72,31883.92,45760764.3136
1000001,20210708,3557.22,3558.68,3521.06,3525.5,35087.79,52685868.2368
1000001,20210709,3512.23,3529.31,3485.05,3524.09,34988.43,49302083.9936
1000001,20210712,3545.2,3565.03,3527.39,3547.84,40363.96,56475929.8048
1000001,20210713,3547.59,3567.48,3542.82,3566.52,36241.67,51191722.8032
1000001,20210714,3560.83,3560.83,3525.49,3528.5,37222.17,50771640.32
1000001,20210715,3519.06,3565.93,3514.26,3564.59,36325.92,50748184.9856
1000001,20210716,3559.53,3566.0,3537.73,3539.3,36601.48,51864063.1808
1000001,20210719,3530.49,3544.88,3506.34,3539.12,33676.09,48695246.848
1000001,20210720,3515.07,3538.64,3509.19,3536.79,29378.06,42264988.8768
1000001,20210721,3543.05,3569.09,3543.05,3562.66,33897.87,51723999.6416
1000001,20210722,3563.66,3576.47,3558.29,3574.73,38106.71,56676948.3776
1000001,20210723,3571.72,3571.85,3541.51,3550.4,44642.12,60419512.7296
1000001,20210726,3538.01,3538.01,3424.74,3467.44,44288.22,63906119.68
1000001,20210727,3467.45,3483.87,3380.28,3381.18,46907.54,70274108.6208
